temperature,ph_level,moisture,risk_score,risk_class
38.58,8.78,84.34,5,High
38.24,7.64,61.79,2,Medium
37.41,5.08,62.52,0,Low
38.89,7.88,90.44,5,High
36.91,3.87,43.77,1,Low
38.08,7.37,87.08,3,Medium
36.61,4.61,37.83,0,Low
36.75,5.87,18.36,0,Low
37.84,7.22,81.86,2,Medium
37.07,4.12,46.53,0,Low
38.93,7.61,93.5,5,High
38.32,8.31,96.85,5,Medium
37.69,6.71,60.07,1,Low
38.9,8.58,84.91,5,High
39.18,9.04,95.03,6,High
39.23,8.51,95.43,6,High
39.64,7.55,96.4,5,High
37.8,5.38,54.6,1,Low
35.87,4.76,53.57,0,Low
38.95,7.56,92.39,5,High
37.19,6.2,57.33,0,Low
39.0,8.17,88.97,6,High
39.11,7.9,84.92,4,High
36.51,6.44,40.39,0,High
38.13,7.92,61.89,2,Medium
36.53,6.75,49.35,0,Low
36.5,5.94,45.98,0,Low
39.33,7.99,88.31,5,High
39.94,7.47,91.36,4,High
38.89,7.45,82.01,3,Medium
39.06,7.73,73.42,4,High
37.46,7.3,67.98,1,Low
37.93,5.89,61.75,1,Low
38.21,8.63,87.54,5,High
37.62,6.88,65.54,2,Medium
38.19,8.72,81.51,4,High
36.42,4.81,51.9,0,Low
38.58,7.45,85.18,4,High
38.71,7.49,97.86,4,High
38.03,8.22,77.48,4,High
38.71,6.76,61.47,2,Medium
36.51,4.54,39.56,0,Low
37.29,5.67,56.65,0,Low
37.32,6.18,70.61,1,Low
39.08,8.68,94.36,6,High
37.78,9.0,77.46,4,High
39.27,8.42,79.78,5,High
38.04,7.21,58.93,1,Low
37.99,8.57,82.93,4,High
39.6,8.35,85.21,6,High
37.67,5.52,44.29,1,Low
38.53,8.61,82.91,5,Medium
37.32,5.11,32.05,0,Low
38.78,7.2,82.76,3,Medium
39.33,7.95,79.16,4,High
37.2,7.04,72.86,1,Low
38.85,8.15,91.11,6,Medium
36.57,4.08,69.16,1,Low
38.0,6.3,59.96,1,Low
38.8,8.57,79.18,5,High
38.35,6.74,74.68,2,Medium
38.1,9.21,93.87,5,High
37.35,7.59,72.11,2,Medium
38.92,7.6,94.07,5,Low
37.89,8.7,78.69,4,High
40.53,8.43,90.96,6,High
36.37,3.57,54.49,1,Low
37.05,4.97,46.54,0,Low
37.29,5.85,44.65,0,Low
39.45,7.62,77.56,4,High
37.21,4.72,49.85,0,Low
36.96,5.77,41.85,0,Low
38.03,8.76,80.91,4,High
38.29,6.4,68.34,2,Medium
36.2,4.36,42.19,0,Low
37.41,4.93,36.45,0,Low
35.77,5.17,44.47,0,Low
39.74,7.63,91.34,5,High
37.75,7.29,66.65,2,High
39.81,8.37,90.94,6,High
37.39,5.35,46.63,0,Low
38.08,7.42,78.96,2,Medium
36.72,6.23,57.69,0,Low
37.07,6.87,85.58,2,Medium
37.94,6.93,79.42,2,Medium
38.38,8.54,84.05,4,High
38.82,7.54,88.83,5,High
39.31,8.42,88.51,6,High
37.62,5.94,66.68,2,Medium
35.98,4.15,52.1,0,Low
39.19,8.79,93.69,6,High
38.54,7.39,70.27,3,Medium
36.79,4.78,25.43,0,Low
39.31,6.82,94.09,4,High
38.22,8.16,88.54,5,High
37.16,4.39,49.11,0,Low
38.53,8.19,94.11,6,High
39.96,7.92,78.89,4,High
39.29,7.72,92.42,5,High
36.0,4.61,49.19,0,Low
37.63,6.92,67.16,2,Medium
38.16,6.5,74.78,2,Medium
38.13,7.18,93.71,3,Medium
37.83,6.28,59.67,1,Low
38.23,7.39,72.96,2,Medium
37.65,6.07,64.43,1,Low
39.71,9.3,74.51,5,High
38.04,6.97,64.07,1,Low
36.81,5.72,36.15,0,Low
36.82,4.33,57.66,0,Low
38.62,7.83,87.34,5,High
39.14,8.58,96.04,6,High
38.95,7.91,66.88,4,High
36.43,5.25,33.34,0,Low
37.6,7.96,98.52,4,Low
36.74,4.3,45.3,0,Low
38.05,7.58,82.64,3,Medium
36.24,4.76,68.18,1,Low
36.69,4.4,43.9,0,Low
38.91,7.89,87.7,5,High
38.23,7.23,74.41,2,Medium
36.74,5.75,41.87,0,Low
38.17,7.46,70.51,2,Medium
35.87,5.02,53.56,0,Low
38.45,6.67,64.53,1,Low
37.76,7.21,77.61,2,Medium
38.49,6.02,68.79,2,Medium
39.15,8.26,95.42,6,High
36.8,4.6,50.53,0,Low
36.93,5.66,25.88,0,Low
37.77,6.26,69.78,2,Medium
38.53,8.31,88.61,6,High
38.01,7.1,79.79,2,Medium
36.6,3.54,51.16,1,Low
38.85,8.42,100.0,6,High
37.44,5.75,73.26,1,Low
36.0,4.99,52.17,0,Low
37.4,6.28,67.88,1,Low
36.44,5.04,71.95,1,Low
38.51,8.61,97.9,6,High
37.5,5.22,21.29,1,Low
37.61,7.91,79.65,3,Medium
38.58,7.55,66.76,4,High
37.3,3.62,50.34,1,Low
37.86,7.32,71.03,2,Medium
36.2,5.5,37.37,0,Low
37.96,6.39,58.01,1,Low
39.36,8.21,81.47,5,High
39.52,9.5,100.0,6,High
37.03,5.18,31.17,0,Low
37.56,5.84,32.84,1,Low
38.15,5.42,53.05,1,Low
39.0,7.1,93.1,4,High
38.77,8.24,94.57,6,High
35.77,4.37,40.25,0,Low
37.33,5.44,31.68,0,High
36.28,5.6,61.6,0,Low
36.69,5.88,38.73,0,Low
38.02,7.72,66.38,3,Medium
39.23,7.64,82.33,4,High
37.15,3.72,40.65,1,Low
38.16,8.95,80.98,4,High
37.83,8.3,63.6,3,Medium
37.2,7.55,56.45,1,Low
38.94,8.18,92.38,6,High
36.67,4.16,61.19,0,Low
39.16,7.58,85.73,5,High
38.09,4.99,35.14,1,Low
37.15,6.67,88.51,2,Medium
39.44,7.65,88.37,5,High
37.54,7.12,76.15,2,Medium
36.52,5.76,41.91,0,Low
38.62,5.91,52.97,2,Medium
38.09,7.83,63.39,2,Medium
36.61,4.92,34.8,0,Low
38.81,7.4,100.0,4,High
37.0,6.18,52.37,0,Low
37.93,7.39,69.66,2,Medium
37.96,6.48,75.04,2,Medium
37.01,5.45,69.0,1,Low
38.78,8.47,100.0,6,High
38.91,6.18,79.0,3,Medium
36.57,4.09,55.89,0,Low
37.18,7.73,87.9,3,Low
38.4,7.44,69.08,2,Medium
37.82,7.21,57.46,1,Low
39.6,8.53,88.86,6,High
38.85,7.15,55.44,2,Medium
38.4,8.25,82.51,4,High
36.77,6.93,47.01,0,Low
38.25,6.22,59.15,1,Low
36.19,5.13,32.61,0,Low
37.73,6.79,86.35,3,Medium
36.85,4.56,47.68,0,Low
38.92,8.59,86.0,6,High
38.61,7.9,91.39,5,High
39.8,9.5,85.46,6,High
39.52,8.04,82.04,5,High
36.94,5.22,62.41,0,Low
36.58,4.32,39.08,0,Low
39.31,8.09,100.0,6,High
38.39,6.98,89.33,3,Medium
36.62,4.87,44.82,0,Low
35.92,5.22,38.6,0,Low
38.85,8.23,90.06,6,High
38.23,8.49,65.61,4,High
36.41,4.61,70.75,1,Low
37.56,7.78,73.93,3,Medium
36.17,5.02,20.4,0,Low
36.96,6.7,66.76,1,Low
36.78,5.83,40.66,0,Low
38.11,7.62,78.25,3,Medium
38.02,6.77,74.1,2,Medium
38.75,7.98,86.47,5,High
36.84,6.69,78.81,1,Low
36.69,6.48,48.98,0,Low
35.9,4.82,35.35,0,Low
36.45,5.82,31.9,0,Low
38.01,7.07,71.47,2,Medium
36.64,4.89,55.37,0,Low
38.02,7.05,83.52,2,Medium
39.07,9.49,84.97,5,High
38.89,7.98,70.28,4,High
38.07,6.75,62.24,1,High
39.33,7.82,96.99,5,High
38.6,9.22,81.81,5,High
37.27,6.14,71.38,1,Low
38.89,8.01,80.06,5,High
35.83,5.52,54.67,0,Low
39.16,8.73,90.81,6,High
36.09,4.76,39.39,0,Low
38.04,9.07,94.49,5,High
38.88,7.87,95.26,5,High
37.54,5.2,51.74,1,Medium
37.37,4.09,41.73,0,Low
38.86,8.61,74.24,5,High
38.34,5.78,76.99,2,Medium
38.8,8.88,90.65,6,High
39.68,7.15,72.58,3,Medium
38.5,7.01,73.92,3,Medium
39.42,8.02,97.65,6,High
38.02,6.96,61.41,1,Low
39.02,6.09,73.7,3,Medium
38.87,8.6,92.63,6,High
39.22,7.87,100.0,5,Low
38.07,6.06,72.58,2,Medium
37.49,6.13,94.35,2,Medium
38.64,7.84,93.77,5,High
38.24,8.18,89.68,5,High
37.45,6.49,65.3,1,Low
36.74,6.56,60.98,0,Low
36.32,6.17,47.73,0,Low
36.83,4.76,53.63,0,Low
37.02,6.7,78.72,1,Low
38.13,6.2,72.56,2,Medium
40.31,8.08,84.57,5,High
36.77,5.17,69.61,1,Low
39.62,8.36,87.17,6,High
38.02,4.67,72.72,2,Medium
36.49,4.94,29.99,0,Low
37.73,6.02,75.45,2,Medium
36.42,4.68,44.93,0,Low
39.18,8.18,96.82,6,High
39.14,8.29,94.72,6,High
38.22,8.74,100.0,5,High
37.99,6.44,78.83,2,Medium
39.56,6.56,85.37,4,High
36.87,5.03,46.14,0,Low
39.58,7.68,88.71,5,High
35.74,5.6,57.76,0,Low
37.12,3.89,45.29,1,Low
36.64,5.06,44.08,0,Low
37.85,7.89,64.21,2,Medium
36.28,5.17,51.85,0,Low
37.29,5.38,42.54,0,Low
37.39,6.35,75.63,1,Low
39.09,8.12,87.99,6,High
38.02,6.1,60.7,1,Low
38.47,8.36,100.0,5,High
38.45,7.59,100.0,4,High
38.57,8.42,88.25,6,High
37.17,6.63,76.78,1,Low
38.56,7.59,91.71,5,High
39.67,8.29,84.43,5,High
38.52,7.26,93.96,4,High
38.1,7.23,79.66,2,Medium
37.16,5.97,48.1,0,Low
37.62,6.01,82.82,2,Medium
39.31,7.85,100.0,5,High
38.42,7.86,100.0,4,High
37.52,9.12,79.41,4,High
36.06,3.83,46.17,1,Low
38.66,5.28,56.75,2,Medium
40.57,8.73,92.98,6,High
36.84,6.83,69.01,1,Low
37.71,6.2,60.22,1,Low
37.46,6.58,69.61,1,Low
36.17,5.68,38.04,0,Low
37.42,4.32,53.65,0,Low
39.09,8.13,100.0,6,High
36.7,4.76,46.81,0,Low
38.73,6.93,94.11,4,High
36.97,5.0,56.32,0,Low
37.63,6.53,55.18,1,Low
37.09,7.68,74.24,2,Medium
39.11,8.39,86.8,6,High
39.34,7.63,92.77,5,High
36.94,7.25,65.82,1,Low
37.87,6.48,60.11,1,Low
37.72,8.64,86.62,5,High
37.68,7.08,68.75,2,Medium
36.65,4.69,30.24,0,Low
38.7,8.13,64.47,4,High
36.32,4.88,44.37,0,Low
37.16,6.84,34.7,0,Low
37.85,6.04,77.8,2,Medium
37.14,4.76,31.38,0,Low
36.74,3.85,61.72,1,Low
39.2,7.13,82.59,3,Medium
38.41,6.67,75.71,2,Medium
36.83,4.76,42.56,0,Low
39.14,8.46,100.0,6,High
37.83,8.11,86.75,5,High
38.71,8.48,71.3,5,High
40.16,8.23,82.01,5,High
38.27,8.03,78.38,4,High
37.69,7.7,74.64,3,Medium
36.59,5.58,34.52,0,Low
39.14,8.03,89.89,6,High
37.23,5.91,37.49,0,Low
36.24,4.37,54.98,0,Low
38.28,7.75,78.17,3,Medium
38.87,8.67,93.98,6,High
37.13,6.3,79.49,1,Low
37.92,8.68,85.38,5,High
38.89,8.03,100.0,6,High
39.76,7.82,91.3,5,High
36.39,4.47,40.56,0,Low
38.88,6.42,81.59,3,Medium
36.78,4.91,47.33,0,Low
38.96,7.26,75.45,3,Medium
35.28,5.14,42.18,0,Low
38.22,8.41,91.65,5,High
36.66,5.94,27.02,0,Low
38.01,7.02,72.84,2,Medium
36.73,4.45,37.61,0,Low
39.17,7.28,94.12,4,High
38.12,6.16,67.19,2,Medium
39.81,8.44,100.0,6,High
36.62,6.05,36.61,0,Low
37.5,6.79,75.37,1,Low
38.14,7.68,94.89,4,High
38.06,8.16,89.05,5,High
36.86,5.33,35.78,0,Low
38.36,6.37,66.05,2,Medium
37.89,7.08,50.25,1,Low
37.19,7.43,50.88,0,Low
38.26,6.95,65.6,2,Medium
37.12,4.92,18.13,0,Low
39.14,8.18,74.16,5,High
36.16,4.15,43.36,0,Low
36.36,5.52,48.07,0,Low
38.53,7.93,88.02,5,High
38.27,9.08,94.68,5,High
37.94,7.63,73.89,3,Medium
38.86,8.31,96.16,6,High
37.6,8.11,70.33,4,High
39.39,6.41,58.03,2,Medium
37.15,5.87,72.26,1,Low
36.84,4.5,14.92,0,Low
37.32,7.31,51.19,0,Low
38.03,7.1,69.53,2,Medium
39.84,7.79,100.0,5,High
37.84,6.84,69.49,2,Medium
38.57,8.99,93.5,6,High
37.44,6.19,68.36,1,Low
36.17,5.63,47.36,0,Medium
39.41,7.36,81.33,3,Medium
38.08,7.89,70.65,3,Medium
37.55,6.37,66.94,2,Medium
38.48,4.58,64.96,1,Low
36.44,5.75,71.37,1,Low
38.48,8.74,74.02,4,High
38.35,7.75,69.61,3,Medium
38.76,6.58,81.94,3,Medium
37.51,4.41,34.79,1,Low
37.33,6.89,85.48,2,Medium
38.1,7.77,69.74,3,Medium
37.77,6.13,70.69,2,Medium
36.34,5.33,63.95,0,Low
38.57,8.06,64.13,4,High
36.39,3.96,49.27,1,Low
38.14,5.56,71.71,2,Medium
36.94,4.72,39.12,0,Low
37.74,6.89,68.01,2,Medium
39.53,8.7,86.27,6,High
38.35,7.75,88.98,4,High
38.2,8.73,89.56,5,High
39.56,7.72,100.0,5,High
36.67,6.08,47.11,0,Low
36.92,6.45,73.97,1,Low
38.28,7.34,80.61,2,Medium
37.61,9.07,83.3,4,High
37.99,6.84,58.94,1,Low
38.3,8.7,78.43,4,High
36.81,4.28,38.48,0,Low
36.74,4.27,46.69,0,Low
35.96,5.15,36.4,0,Low
38.26,6.66,79.13,2,Medium
38.35,7.12,81.01,2,Medium
35.77,4.45,42.46,0,Low
39.11,7.72,100.0,5,High
38.9,7.8,81.97,4,High
37.91,6.73,86.55,3,Medium
36.56,5.57,42.95,0,Low
38.13,7.44,90.98,3,High
38.41,8.27,91.67,5,High
36.34,5.15,32.75,0,Low
36.25,4.58,51.41,0,Low
37.66,6.08,59.87,1,Low
38.91,7.25,56.67,2,Medium
36.22,5.0,37.93,0,Low
38.22,8.39,84.52,4,High
38.05,7.8,77.18,3,Medium
39.36,7.24,64.49,2,Medium
36.92,5.41,50.95,0,Low
39.42,7.69,100.0,5,High
37.0,5.03,45.67,0,Low
38.78,6.89,100.0,4,High
37.06,7.51,69.92,2,Medium
39.2,7.15,89.91,4,Low
35.92,5.31,57.72,0,Low
36.49,6.88,33.91,0,Low
39.05,9.41,93.09,6,High
39.2,7.57,83.05,4,High
38.38,6.99,67.93,2,Medium
35.61,4.09,15.04,0,Low
38.84,8.78,89.13,6,High
37.84,7.13,72.64,2,Medium
39.91,7.23,89.45,4,High
38.93,7.96,85.72,5,High
38.86,9.5,94.23,6,High
39.23,8.27,100.0,6,High
37.82,8.42,96.69,5,High
38.24,7.22,55.2,1,Low
37.26,5.12,29.28,0,Low
38.18,8.24,50.44,3,Medium
38.34,8.5,94.7,5,High
39.28,8.88,88.68,6,High
38.61,7.46,75.64,3,Medium
39.49,9.43,89.03,6,High
36.07,4.5,32.11,0,Low
37.73,7.1,61.08,1,Low
37.42,6.95,53.68,0,Low
38.73,8.31,76.78,5,High
36.45,5.15,22.56,0,Low
36.4,5.96,51.33,0,Low
37.44,5.91,72.77,1,Low
36.7,6.2,36.81,0,Low
37.05,6.97,84.69,1,Low
38.32,7.95,63.1,2,Low
39.85,8.34,96.29,6,High
39.26,8.51,79.39,5,High
36.9,4.79,58.34,0,Low
36.63,4.88,48.51,0,Low
36.87,4.7,59.87,0,Low
36.79,5.06,51.0,0,Low
39.04,9.18,91.76,6,High
36.3,5.34,42.66,0,Low
36.17,4.68,37.79,0,Low
38.79,7.87,73.28,4,High
39.22,8.51,84.79,5,High
37.53,6.89,58.8,1,Low
37.49,6.55,41.38,0,Low
38.82,6.03,59.71,2,Medium
37.83,5.21,55.67,1,Low
38.18,8.84,90.05,5,High
38.13,6.63,79.88,2,Medium
36.44,3.82,51.25,1,Low
38.09,6.86,56.4,1,Low
38.0,6.96,71.47,2,Medium
38.2,6.25,59.25,1,Low
38.37,7.28,67.93,2,Medium
39.79,7.03,94.69,4,High
38.99,8.37,93.03,6,High
37.78,4.41,33.38,1,Low
38.77,6.34,74.3,3,Medium
39.37,8.81,100.0,6,High
37.67,6.92,66.61,2,Medium
37.63,7.19,54.99,1,Low
36.46,5.47,53.42,0,Low
37.27,4.95,33.67,0,Low
39.08,8.29,92.06,6,High
39.76,7.32,85.28,4,High
38.77,8.95,87.7,6,High
36.93,4.77,49.59,0,Low
36.03,4.67,49.26,0,Low
37.24,6.47,50.83,0,Low
37.87,6.71,65.92,2,Medium
38.11,5.86,80.88,2,Medium
38.77,8.89,94.86,6,High
40.08,7.94,73.98,4,High
36.18,5.44,39.47,0,Low
38.21,8.72,76.47,4,High
36.36,6.07,34.91,0,Low
36.12,3.74,45.52,1,Low
38.3,7.73,78.11,3,Medium
36.98,5.06,36.48,0,Low
37.87,7.93,64.85,2,Low
37.55,8.32,63.57,3,Medium
36.08,5.35,48.15,0,Low
38.44,6.87,64.63,1,Low
37.58,4.99,51.41,1,Low
39.26,9.5,73.68,5,High
36.64,6.08,35.54,0,Low
36.47,6.83,46.73,0,Low
37.94,6.47,79.5,2,Medium
35.6,4.89,54.79,0,Low
39.01,7.47,98.5,4,High
36.61,5.12,28.28,0,Low
37.84,7.21,75.64,2,Medium
39.35,9.05,89.29,6,High
36.5,4.91,47.03,0,Low
37.06,5.58,39.56,0,Low
39.13,8.95,100.0,6,High
39.12,7.13,79.09,3,Medium
36.48,5.58,30.9,0,Low
36.77,4.97,62.3,0,Low
38.85,8.62,98.27,6,High
39.47,7.89,90.13,5,High
38.32,7.05,59.19,1,Low
37.81,7.58,74.5,3,Medium
38.9,8.39,82.05,5,High
37.02,4.75,50.24,0,Low
36.69,4.91,60.11,0,Low
39.42,7.97,71.71,4,High
36.7,5.11,46.99,0,Medium
38.22,7.0,89.15,3,Medium
38.44,5.05,72.91,2,Medium
38.79,8.2,93.41,6,High
36.4,4.29,52.83,0,Low
39.4,7.96,90.02,5,High
37.32,5.17,41.14,0,Low
36.53,6.68,29.19,0,Low
39.24,9.12,95.03,6,High
38.41,6.98,77.55,2,Medium
38.96,7.95,84.85,4,High
36.16,4.76,33.39,0,Low
36.22,4.1,31.67,0,Low
37.66,7.0,68.38,2,Medium
39.17,8.64,74.74,5,High
38.18,6.97,79.77,2,Medium
38.61,8.02,91.33,6,High
39.18,8.13,100.0,6,High
38.23,8.23,96.38,5,High
37.7,7.0,54.17,1,Low
38.02,8.5,81.07,4,High
38.06,6.86,63.68,1,Low
39.61,7.95,90.17,5,High
38.41,6.86,62.36,1,Low
37.78,7.91,69.55,3,Medium
38.15,8.23,81.97,4,High
37.77,6.78,69.81,2,Medium
38.69,7.65,97.61,5,High
38.42,7.52,94.9,4,High
38.34,6.17,57.47,1,Low
36.51,5.15,24.81,0,Low
37.45,6.28,81.74,1,Low
36.76,5.22,35.17,0,Low
37.21,6.37,57.78,0,Low
36.25,3.89,44.37,1,Low
36.97,6.06,61.85,0,Low
38.43,8.31,80.84,4,High
37.27,6.68,62.0,0,Low
37.89,6.62,87.68,3,Medium
36.42,4.59,30.83,0,Low
39.08,7.05,79.09,3,Medium
36.05,5.03,47.19,0,Low
39.23,7.85,89.63,5,High
39.07,8.25,80.41,5,High
38.88,8.37,92.54,6,High
36.98,5.37,36.31,0,Low
36.28,3.97,47.5,1,Low
37.31,4.24,54.44,0,Low
37.46,8.0,86.45,4,High
36.16,5.39,43.71,0,Low
38.57,9.12,88.61,6,High
37.03,4.69,29.6,0,Low
37.33,5.11,24.19,0,Low
35.71,4.42,45.98,0,Low
39.39,7.91,90.23,5,High
37.83,7.94,67.52,3,Medium
38.23,7.62,50.61,2,Medium
37.29,6.92,57.62,0,Low
38.46,6.67,69.4,2,Medium
38.39,6.47,66.04,2,Medium
38.44,6.75,67.09,2,Medium
37.52,5.05,41.77,1,Low
37.26,5.83,38.99,0,Low
36.98,7.57,70.77,2,Medium
37.2,4.76,42.43,0,Low
38.15,7.2,69.52,2,Medium
37.91,4.16,36.34,1,Low
38.29,7.55,99.05,4,High
36.84,5.13,36.69,0,Low
36.56,5.59,50.11,0,Low
38.29,5.46,66.8,2,Medium
36.17,6.35,27.35,0,Low
38.16,6.42,71.56,2,Medium
36.93,4.67,43.4,0,Low
36.92,5.01,49.33,0,Low
38.84,7.84,95.94,5,High
37.65,7.7,86.15,4,High
37.2,7.24,15.49,0,Low
38.94,8.09,94.34,6,High
38.68,8.22,94.45,6,High
37.99,6.33,98.19,3,Medium
38.28,6.39,71.9,2,Medium
37.75,7.77,84.12,3,Medium
37.37,6.84,83.97,1,Low
37.31,5.98,66.23,1,Low
38.05,7.88,64.24,2,Medium
38.64,7.82,91.52,5,High
38.41,7.23,90.52,3,Medium
36.95,6.04,36.91,0,Low
37.35,7.37,86.44,2,Medium
39.9,7.84,88.93,5,High
36.62,5.19,45.31,0,Medium
39.11,8.1,80.79,5,High
38.54,7.37,83.32,3,Medium
38.81,7.8,100.0,5,High
37.2,4.89,37.11,0,Low
37.67,6.15,87.9,3,Medium
37.78,6.95,84.08,2,Medium
39.23,7.41,46.33,2,Medium
39.04,7.51,94.38,5,High
37.3,6.03,78.52,1,Low
38.42,7.66,66.69,3,Medium
39.23,7.91,77.88,4,High
38.37,7.32,92.28,3,Medium
39.79,7.97,87.04,5,High
38.0,6.98,72.72,2,Medium
38.65,8.7,87.12,6,High
36.94,5.97,36.87,0,Low
37.54,6.24,75.4,2,Medium
37.94,7.45,72.53,2,Medium
36.57,4.4,38.38,0,Low
38.14,6.97,61.5,1,Low
38.87,6.82,88.11,4,High
39.01,7.18,71.37,3,Medium
36.38,5.28,60.97,0,Low
36.58,5.14,54.09,0,Low
36.98,5.24,35.11,0,Low
38.13,7.47,77.02,2,Medium
36.52,4.18,28.3,0,Low
38.58,6.88,89.08,4,High
38.92,7.61,87.22,5,High
37.97,7.5,90.68,3,Medium
36.35,5.29,26.41,0,Low
39.41,8.76,94.13,6,High
36.29,4.94,64.84,0,Low
36.55,5.39,45.6,0,Low
36.48,4.71,56.95,0,Low
36.84,4.67,22.14,0,Low
38.88,8.26,95.92,6,High
35.83,5.26,53.74,0,Low
39.2,7.04,82.08,3,Medium
37.76,8.58,57.22,3,Medium
36.29,5.6,41.46,0,Low
38.2,6.31,78.01,2,Medium
36.69,3.15,40.95,1,Low
38.25,7.51,70.53,3,Medium
38.04,6.27,78.55,2,Medium
38.21,6.48,72.81,2,Medium
36.84,3.97,37.45,1,Low
38.45,6.93,100.0,3,Medium
37.5,5.25,78.66,1,Low
36.42,4.79,52.05,0,Low
36.91,5.77,56.57,0,Low
37.07,6.03,25.38,0,Low
38.53,9.5,100.0,6,High
39.38,8.43,86.78,6,High
36.2,5.43,63.72,0,Low
38.47,7.31,91.96,3,Medium
39.67,9.03,93.32,6,High
38.54,5.91,65.59,3,Medium
36.06,4.98,52.58,0,Low
39.59,9.12,93.84,6,High
38.34,8.11,100.0,5,High
38.13,8.19,91.09,5,High
39.66,9.3,90.3,6,High
39.29,8.19,76.41,5,High
39.26,8.43,82.15,5,High
36.68,4.2,29.37,0,Low
38.25,6.43,74.63,2,Medium
36.67,4.51,56.54,0,Low
36.88,4.42,29.03,0,Low
39.46,8.82,94.68,6,High
38.42,8.19,89.94,5,High
37.66,6.48,90.55,3,Medium
38.37,9.08,81.02,4,High
36.44,4.95,52.44,0,Low
36.91,4.72,49.49,0,Low
38.07,8.49,90.77,5,High
37.69,6.48,67.55,2,Medium
38.95,4.62,74.88,3,Medium
37.79,7.54,86.54,4,High
36.67,6.37,30.15,0,Low
38.63,8.83,99.53,6,High
38.92,7.17,100.0,4,High
38.81,8.78,91.58,6,High
38.2,6.96,73.1,2,Medium
37.83,7.67,61.01,2,Medium
38.37,8.29,100.0,5,High
36.81,7.32,65.58,1,Low
37.83,6.11,69.29,2,Medium
36.75,4.38,31.5,0,Low
38.45,7.26,63.51,1,Low
37.56,7.51,61.75,2,Medium
38.22,7.79,80.63,3,Medium
35.87,5.43,46.39,0,Low
37.28,4.89,38.65,0,Low
38.66,7.85,80.98,4,High
37.53,7.3,59.81,1,Low
38.05,6.29,69.84,2,Medium
37.94,8.01,69.32,4,High
37.63,6.89,60.67,1,Low
38.77,7.4,91.27,4,High
36.72,4.08,53.42,0,Low
39.79,9.34,90.34,6,High
36.84,4.83,24.11,0,Low
37.78,5.63,64.92,1,Low
37.91,6.82,83.69,2,Medium
38.81,7.67,100.0,5,High
36.43,5.73,60.9,0,Low
37.08,7.19,72.7,1,Low
36.63,5.9,57.46,0,Low
36.7,6.59,40.19,0,Low
38.74,8.23,100.0,6,High
39.19,7.31,98.65,4,High
37.76,8.51,80.7,4,High
37.85,8.99,89.79,5,High
36.98,7.87,63.65,1,Low
36.24,5.34,37.32,0,Low
38.21,5.74,93.72,3,Medium
36.06,5.44,60.5,0,Low
38.26,7.65,81.76,3,Medium
37.87,7.14,73.65,2,Medium
36.4,4.48,46.88,0,Low
38.03,6.23,76.42,2,Medium
38.64,8.88,80.95,5,High
35.9,3.89,27.07,1,Low
39.34,8.98,99.7,6,High
37.48,6.13,77.88,1,Low
37.38,7.84,50.8,1,Medium
38.78,8.22,83.17,5,High
37.93,7.55,85.9,4,High
36.19,4.2,65.38,1,Low
39.39,8.73,90.48,6,High
37.25,4.57,45.36,0,Low
37.84,8.04,80.79,4,High
37.28,7.81,90.82,3,Medium
37.92,6.99,64.66,1,Low
38.81,7.78,100.0,5,High
36.77,8.23,61.54,2,Medium
36.26,5.4,44.42,0,Low
36.49,4.54,48.08,0,Low
36.94,6.32,98.69,2,Medium
36.72,4.83,67.04,1,Low
37.95,7.35,68.21,2,Medium
37.89,6.55,66.88,2,Medium
39.38,8.76,93.22,6,High
36.77,5.67,60.65,0,Low
39.39,7.42,71.98,3,Medium
37.73,7.0,57.75,1,Low
37.54,7.31,64.83,1,Low
37.53,7.73,78.69,3,Medium
36.94,4.83,40.95,0,Low
39.29,7.66,94.02,5,High
36.69,5.03,43.99,0,Low
35.79,6.19,56.77,0,Low
38.92,7.87,92.39,5,High
38.01,5.98,65.18,2,Medium
38.58,6.61,88.79,4,High
38.32,6.33,69.49,2,Medium
35.72,4.4,49.78,0,Low
36.38,6.1,35.95,0,Low
38.27,7.23,77.36,2,Medium
36.7,4.82,42.35,0,Low
38.66,7.11,80.29,3,Medium
35.48,3.59,40.99,1,Low
38.71,6.77,100.0,4,High
36.19,4.12,60.59,0,Low
36.36,4.62,47.16,0,Low
36.79,4.62,51.24,0,Low
36.3,3.56,42.04,1,Low
37.94,6.59,64.12,1,Low
37.19,4.68,73.24,1,Low
38.08,6.83,73.42,2,Medium
38.45,5.39,78.55,2,Medium
36.62,6.2,66.03,1,Low
36.33,4.17,54.05,0,Low
35.59,5.76,41.94,0,Low
36.83,5.64,40.78,0,Low
37.46,4.53,58.91,0,Low
36.81,5.27,55.48,0,Low
37.49,7.22,56.33,0,Low
36.31,5.29,65.12,1,Low
36.42,5.21,56.32,0,Low
37.82,6.86,68.9,2,Medium
37.73,6.7,65.94,2,Medium
37.03,5.36,67.52,1,Low
36.4,5.26,40.0,0,Low
37.92,7.24,67.55,2,Medium
36.23,5.01,53.88,0,Low
38.03,6.98,65.48,2,Medium
38.46,8.28,99.01,5,High
37.34,6.65,48.06,0,Low
36.9,6.1,23.56,0,Low
38.99,7.23,91.38,4,High
35.96,5.09,30.45,0,Low
36.7,4.55,30.14,0,Low
37.28,4.46,39.72,0,Low
39.83,7.05,100.0,4,High
38.86,8.0,91.92,5,High
38.43,7.68,60.17,2,Medium
